Chr	Sites	Strand	Gene	Transcript	NonCR	AGcov	Acov	Genecov	Ratio	NormeRatio	Pvalue	P_adjust	Sample
chr10	77791710	-	DLG5	XM_005270276.4	0.03148	407	309	160.32224276032042	0.75921	0.7353100692000001	0.0	0.0	m6A.sites
chr10	77791784	-	DLG5	XM_005270276.4	0.03148	586	177	160.32224276032042	0.30205	0.292541466	9.299999999999999e-118	7.238532518266657e-117	m6A.sites
chr10	77791802	-	DLG5	XM_005270276.4	0.03148	354	137	160.32224276032042	0.38700999999999997	0.3748269252	3.0999999999999994e-108	2.2330439876807707e-107	m6A.sites
chr10	77791843	-	DLG5	XM_005270276.4	0.03148	421	43	160.32224276032042	0.10214	0.0989246328	2.5e-11	3.923502468838661e-11	m6A.sites
chr10	77791861	-	DLG5	XM_005270276.4	0.03148	521	106	160.32224276032042	0.20345	0.197045394	1.1e-52	4.384575059276823e-52	m6A.sites
chr10	77791884	-	DLG5	XM_005270276.4	0.03148	519	235	160.32224276032042	0.45278999999999997	0.4385361708	7.799999999999996e-204	1.0816499323322802e-202	m6A.sites
chr10	77791935	-	DLG5	XM_005270276.4	0.03148	322	167	160.32224276032042	0.51863	0.5023035276000001	3.2999999999999993e-158	3.441362314626344e-157	m6A.sites
chr10	77791980	-	DLG5	XM_005270276.4	0.03148	317	70	160.32224276032042	0.22082	0.2138685864	8e-38	2.5205827659418696e-37	m6A.sites
chr10	77792140	-	DLG5	XM_005270276.4	0.03148	161	83	160.32224276032042	0.51553	0.49930111560000007	3.199999999999999e-79	1.7528964920319736e-78	m6A.sites
chr10	77792195	-	DLG5	XM_005270276.4	0.03148	154	65	160.32224276032042	0.42208	0.4087929216	3.3e-55	1.361004906658489e-54	m6A.sites
chr10	77792204	-	DLG5	XM_005270276.4	0.03148	84	21	160.32224276032042	0.25	0.24213	1.4e-13	2.3858221071222096e-13	m6A.sites
chr10	77792211	-	DLG5	XM_005270276.4	0.03148	85	42	160.32224276032042	0.49412	0.47856510240000005	7.199999999999999e-40	2.3514689008287037e-39	m6A.sites
chr10	77792246	-	DLG5	XM_005270276.4	0.03148	255	63	160.32224276032042	0.24706	0.23928255120000003	2.7e-37	8.42542055803701e-37	m6A.sites
chr10	77792289	-	DLG5	XM_005270276.4	0.03148	182	82	160.32224276032042	0.45055	0.436366686	4.3999999999999995e-72	2.2303069421215047e-71	m6A.sites
chr10	77792312	-	DLG5	XM_005270276.4	0.03148	101	28	160.32224276032042	0.27723000000000003	0.26850279960000006	6.400000000000001e-19	1.2965031067595558e-18	m6A.sites
chr10	77792340	-	DLG5	XM_005270276.4	0.03148	107	82	160.32224276032042	0.76636	0.7422349872	5.299999999999998e-100	3.5466124517974866e-99	m6A.sites
chr10	77792369	-	DLG5	XM_005270276.4	0.03148	180	44	160.32224276032042	0.24444000000000002	0.23674502880000003	2.4e-26	5.950746681415929e-26	m6A.sites
chr10	77792388	-	DLG5	XM_005270276.4	0.03148	260	93	160.32224276032042	0.35769	0.3464299188	2.2999999999999997e-70	1.1431679486291084e-69	m6A.sites
chr10	77792395	-	DLG5	XM_005270276.4	0.03148	284	60	160.32224276032042	0.21126999999999999	0.2046192204	1.5e-31	4.183431837623454e-31	m6A.sites
chr10	79544161	+	RPS12P18	RPS12P18	0.022330000000000003	92	11	69.21818181818182	0.11957000000000001	0.11690000190000001	7.000000000000001e-06	8.466423845898747e-06	m6A.sites
chr10	88880284	+	STAMBPL1	XM_006717928.2	0.02086	39	6	35.33714285714286	0.15385	0.150640689	0.00015	0.00016503819565172928	m6A.sites
chr10	88880334	+	STAMBPL1	XM_006717928.2	0.02086	57	6	35.33714285714286	0.10525999999999999	0.10306427639999999	0.001	0.0010285655559432705	m6A.sites
chr10	92239551	-	CPEB3	XR_001747064.1	0.024	17	7	25.032967032967033	0.41176	0.40187776000000003	7.2e-08	9.725055081633805e-08	m6A.sites
chr10	92239938	-	CPEB3	XR_001747064.1	0.024	34	12	25.032967032967033	0.35294000000000003	0.34446944	1.1999999999999999e-11	1.905728666952042e-11	m6A.sites
chr10	92239954	-	CPEB3	XR_001747064.1	0.024	36	7	25.032967032967033	0.19444	0.18977344	2.1e-05	2.458131741999358e-05	m6A.sites
chr10	92239989	-	CPEB3	XR_001747064.1	0.024	28	15	25.032967032967033	0.53571	0.52285296	1.4000000000000003e-17	2.7225293942214718e-17	m6A.sites
chr10	92284051	-	ELSE	ELSE	0.0212	30	5	48.03321326411697	0.16667	0.16313659600000002	0.00039	0.0004169783411260229	m6A.sites
chr10	92291167	+	MARCHF5	XM_011539886.3	0.01908	163	62	207.40240240240243	0.38037	0.37311254039999997	2.5e-62	1.1294062690264743e-61	m6A.sites
chr10	92291172	+	MARCHF5	XM_011539886.3	0.01908	236	25	207.40240240240243	0.10593	0.1039088556	7.7e-12	1.2327871816429937e-11	m6A.sites
chr10	97000650	-	SLIT1	NM_003061.3	0.02355	20	14	28.1126213592233	0.7	0.683515	5.5e-19	1.1159894576041037e-18	m6A.sites
chr10	97000703	-	SLIT1	NM_003061.3	0.02355	41	22	28.1126213592233	0.53659	0.5239533055000001	2.4e-25	5.8027753744508245e-25	m6A.sites
chr10	97001320	-	SLIT1	NM_003061.3	0.02355	38	12	28.1126213592233	0.31579	0.30835314550000004	4.5e-11	6.993092167030173e-11	m6A.sites
chr10	97006541	-	SLIT1	NM_003061.3	0.02355	31	8	28.1126213592233	0.25806	0.25198268700000004	4.6e-07	5.958735318728817e-07	m6A.sites
chr10	97013810	-	SLIT1	NM_003061.3	0.02355	31	5	28.1126213592233	0.16129000000000002	0.1574916205	0.00074	0.0007765088607348022	m6A.sites
chr10	97040626	+	ELSE	ELSE	0.0212	30	5	48.03321326411697	0.16667	0.16313659600000002	0.00039	0.0004169783411260229	m6A.sites
chr10	98414433	-	ELSE	ELSE	0.0212	23	5	48.03321326411697	0.21739	0.212781332	0.0001	0.00011134056358725461	m6A.sites
chr10	98415247	-	ELSE	ELSE	0.0212	23	10	48.03321326411697	0.43478	0.425562664	1.6e-11	2.529285924184543e-11	m6A.sites
chr10	98416449	-	HPS1	XR_001747098.1	0.019809999999999998	36	13	212.68151147098519	0.36111	0.35395641089999996	1.1e-13	1.8812791594140694e-13	m6A.sites
chr10	98416533	-	HPS1	XR_001747098.1	0.019809999999999998	29	6	212.68151147098519	0.2069	0.202801311	1.9e-05	2.2311484266707417e-05	m6A.sites
chr10	98416555	-	HPS1	NM_001322483.1	0.019809999999999998	41	33	212.68151147098519	0.80488	0.7889353272	5.1e-49	1.926976119402985e-48	m6A.sites
chr10	98416721	-	HPS1	NM_001322483.1	0.019809999999999998	26	20	212.68151147098519	0.76923	0.7539915536999999	1.8000000000000002e-29	4.801971261731487e-29	m6A.sites
chr10	98416738	-	HPS1	NM_001322483.1	0.019809999999999998	20	8	212.68151147098519	0.4	0.39207600000000004	2.4e-09	3.4737339153948083e-09	m6A.sites
chr10	98416753	-	HPS1	NM_001322483.1	0.019809999999999998	17	5	212.68151147098519	0.29412	0.2882934828	1.4999999999999999e-05	1.7735799809876527e-05	m6A.sites
chr10	98416813	-	HPS1	NM_001322483.1	0.019809999999999998	53	6	212.68151147098519	0.11320999999999999	0.11096730989999999	0.00062	0.0006538600050971398	m6A.sites
chr10	98416820	-	HPS1	NM_001322483.1	0.019809999999999998	49	12	212.68151147098519	0.2449	0.240048531	1.7e-10	2.582069019065299e-10	m6A.sites
chr10	98416884	-	HPS1	NM_001322483.1	0.019809999999999998	64	11	212.68151147098519	0.17188	0.1684750572	5.2e-08	7.071904033573081e-08	m6A.sites
chr10	98416890	-	HPS1	NM_001322483.1	0.019809999999999998	64	8	212.68151147098519	0.125	0.12252375	3.9e-05	4.480406718489728e-05	m6A.sites
chr10	98416997	-	HPS1	NM_001322483.1	0.019809999999999998	42	9	212.68151147098519	0.21429	0.2100449151	1.2e-07	1.601759228817607e-07	m6A.sites
chr10	98417390	-	HPS1	XR_001747098.1	0.019809999999999998	209	72	212.68151147098519	0.3445	0.33767545499999996	2.5999999999999996e-67	1.2483051452541387e-66	m6A.sites
chr10	98425635	-	HPS1	XR_001747098.1	0.019809999999999998	65	7	212.68151147098519	0.10769000000000001	0.1055566611	0.0003	0.0003232015901307752	m6A.sites
chr10	98429382	-	HPS1	NM_001322491.1	0.019809999999999998	112	91	212.68151147098519	0.8125	0.796404375	1.9999999999999997e-133	1.7516301029752938e-132	m6A.sites
chr10	98429390	-	HPS1	NM_001322491.1	0.019809999999999998	135	20	212.68151147098519	0.14815	0.1452151485	3.7e-12	5.995559220434966e-12	m6A.sites
chr10	98429434	-	HPS1	NM_001322491.1	0.019809999999999998	166	33	212.68151147098519	0.1988	0.19486177200000002	3.3e-23	7.546930598363269e-23	m6A.sites
chr10	98429488	-	HPS1	NM_001322491.1	0.019809999999999998	81	28	212.68151147098519	0.34568000000000004	0.3388320792	3.3e-27	8.352829012374723e-27	m6A.sites
chr10	98429511	-	HPS1	NM_001322491.1	0.019809999999999998	56	9	212.68151147098519	0.16071	0.15752633489999998	1.5e-06	1.8862004078985047e-06	m6A.sites
chr10	98442571	-	ELSE	ELSE	0.0212	68	12	48.03321326411697	0.17647000000000002	0.17272883600000002	2e-08	2.7752677840187273e-08	m6A.sites
chr10	98442848	-	ELSE	ELSE	0.0212	47	7	48.03321326411697	0.14894000000000002	0.14578247200000002	5.7999999999999994e-05	6.578143101857951e-05	m6A.sites
chr10	98442895	-	ELSE	ELSE	0.0212	156	66	48.03321326411697	0.42308	0.414110704	4.799999999999999e-67	2.2963142799973316e-66	m6A.sites
chr10	98446915	-	HPS1	XR_001747098.1	0.019809999999999998	239	43	212.68151147098519	0.17992	0.1763557848	7e-28	1.8007041411629685e-27	m6A.sites
chr10	98446934	-	HPS1	XR_001747098.1	0.019809999999999998	86	10	212.68151147098519	0.11628	0.1139764932	8.400000000000001e-06	1.011349246315507e-05	m6A.sites
chr10	98446935	-	HPS1	XR_001747098.1	0.019809999999999998	81	16	212.68151147098519	0.19752999999999998	0.1936169307	5.5999999999999996e-12	9.014553425149431e-12	m6A.sites
chr10	100745756	+	PAX2	NM_003990.5	0.041639999999999996	55	19	50.45212765957447	0.34545	0.331065462	3.9e-13	6.544730746734256e-13	m6A.sites
chr10	102363104	+	ELSE	ELSE	0.0212	17	5	48.03321326411697	0.29412	0.287884656	2.1e-05	2.458131741999358e-05	m6A.sites
chr10	102376649	+	GBF1	XR_001747252.2	0.01882	432	66	359.06596995427833	0.15278	0.14990468040000002	1.1999999999999998e-38	3.835632798573975e-38	m6A.sites
chr10	102382229	+	GBF1	XM_006718047.2	0.01882	954	293	359.06596995427833	0.30713	0.30134981340000006	9.999999999999996e-258	1.8370955348757786e-256	m6A.sites
chr10	102382359	+	GBF1	XM_006718047.2	0.01882	689	126	359.06596995427833	0.18287	0.17942838660000002	8.599999999999998e-82	4.835483146067415e-81	m6A.sites
chr10	102382465	+	GBF1	XM_006718047.2	0.01882	233	60	359.06596995427833	0.25751	0.25266366180000005	3.699999999999999e-49	1.40115149061983e-48	m6A.sites
chr10	102382519	+	GBF1	XM_006718047.2	0.01882	838	349	359.06596995427833	0.41647	0.4086320346	0.0	0.0	m6A.sites
chr10	102382569	+	GBF1	XM_006718047.2	0.01882	895	225	359.06596995427833	0.2514	0.24666865200000002	8.599999999999998e-177	1.0169475188217835e-175	m6A.sites
chr10	102395687	+	NFKB2	XM_017016278.1	0.019540000000000002	58	7	197.73184357541902	0.12069	0.11833171740000001	0.00014	0.00015433789813975172	m6A.sites
chr10	102395705	+	NFKB2	XM_017016278.1	0.019540000000000002	187	38	197.73184357541902	0.20321	0.19923927660000001	4.6999999999999996e-27	1.1851841044391318e-26	m6A.sites
chr10	107070942	+	ELSE	ELSE	0.0212	53	14	48.03321326411697	0.26415	0.25855002	4.1e-12	6.633886261269729e-12	m6A.sites
chr10	110406182	+	ELSE	ELSE	0.0212	22	6	48.03321326411697	0.27273000000000003	0.266948124	5.0999999999999995e-06	6.219892198870978e-06	m6A.sites
chr10	110406923	+	ELSE	ELSE	0.0212	55	27	48.03321326411697	0.49091	0.480502708	1.4e-30	3.8254530216256714e-30	m6A.sites
chr10	110416058	+	ELSE	ELSE	0.0212	334	82	48.03321326411697	0.24550999999999998	0.24030518799999998	1e-60	4.4281892453645586e-60	m6A.sites
chr10	110497682	-	ELSE	ELSE	0.0212	18	7	48.03321326411697	0.38889	0.380645532	5e-08	6.80498279613419e-08	m6A.sites
chr10	113473210	+	ELSE	ELSE	0.0212	28	5	48.03321326411697	0.17857	0.174784316	0.00028	0.0003022919959259649	m6A.sites
chr10	114730488	+	ELSE	ELSE	0.0212	41	24	48.03321326411697	0.58537	0.5729601559999999	7.299999999999999e-30	1.9654492561404382e-29	m6A.sites
chr10	116272151	-	GFRA1	NM_001145453.2	0.01658	35	14	25.32253086419753	0.4	0.393368	2e-16	3.7501023884836914e-16	m6A.sites
chr10	118300144	-	FAM204A	NM_001134672.2	0.01786	16	5	84.14505776636712	0.3125	0.30691875	6.7e-06	8.112286318774689e-06	m6A.sites
chr10	118301880	-	FAM204A	NM_001134672.2	0.01786	15	10	84.14505776636712	0.66667	0.6547632738	9.2e-15	1.6321734040185013e-14	m6A.sites
chr10	118301895	-	FAM204A	NM_001134672.2	0.01786	17	5	84.14505776636712	0.29412	0.2888670168	9.4e-06	1.1283765118043468e-05	m6A.sites
chr10	118310584	-	FAM204A	XR_001747176.2	0.01786	88	10	84.14505776636712	0.11364	0.11161038960000001	4.2000000000000004e-06	5.1484388084699126e-06	m6A.sites
chr10	118336250	-	FAM204A	XR_001747176.2	0.01786	32	7	84.14505776636712	0.21875	0.214843125	1.3e-06	1.6400261482358736e-06	m6A.sites
chr10	118336329	-	FAM204A	XR_001747176.2	0.01786	98	22	84.14505776636712	0.22449000000000002	0.22048060860000002	4.2e-18	8.30249786409194e-18	m6A.sites
chr10	118341913	-	FAM204A	XR_001747176.2	0.01786	523	79	84.14505776636712	0.15105	0.148352247	3.9000000000000003e-47	1.4343795508153012e-46	m6A.sites
chr10	120471004	-	ELSE	ELSE	0.0212	37	5	48.03321326411697	0.13514	0.13227503200000001	0.001	0.0010285655559432705	m6A.sites
chr10	122429801	+	PLEKHA1	XM_011540021.1	0.028489999999999998	533	252	140.2826855123675	0.4728	0.459329928	5.0999999999999985e-235	8.388724201192476e-234	m6A.sites
chr10	122429834	+	PLEKHA1	XM_011540021.1	0.028489999999999998	355	306	140.2826855123675	0.8619700000000001	0.8374124747000001	0.0	0.0	m6A.sites
chr10	122429854	+	PLEKHA1	XM_011540021.1	0.028489999999999998	183	51	140.2826855123675	0.27869	0.2707501219	2.5999999999999995e-35	7.819441493822327e-35	m6A.sites
chr10	122429886	+	PLEKHA1	XM_011540021.1	0.028489999999999998	221	47	140.2826855123675	0.21266999999999997	0.20661103169999998	5.1999999999999996e-27	1.3095946910733722e-26	m6A.sites
chr10	122429892	+	PLEKHA1	XM_011540021.1	0.028489999999999998	320	38	140.2826855123675	0.11875	0.1153668125	2.1e-13	3.5576017383499844e-13	m6A.sites
chr10	122429901	+	PLEKHA1	XM_011540021.1	0.028489999999999998	457	246	140.2826855123675	0.5382899999999999	0.5229541178999999	5.8999999999999975e-248	1.033587967109012e-246	m6A.sites
chr10	122429907	+	PLEKHA1	XM_011540021.1	0.028489999999999998	558	450	140.2826855123675	0.80645	0.7834742395	0.0	0.0	m6A.sites
chr10	122430443	+	PLEKHA1	XM_011540021.1	0.028489999999999998	33	14	140.2826855123675	0.42423999999999995	0.4121534023999999	1.1e-13	1.8812791594140694e-13	m6A.sites
chr10	122461460	+	ELSE	ELSE	0.0212	35	6	48.03321326411697	0.17143	0.167795684	8.7e-05	9.74172369112604e-05	m6A.sites
chr10	122461475	+	ELSE	ELSE	0.0212	56	15	48.03321326411697	0.26786	0.26218136799999997	5.6e-13	9.342842079146508e-13	m6A.sites
chr10	122461553	+	HTRA1	NM_002775.5	0.03451	123	23	212.0975609756097	0.18699000000000002	0.1805369751	4.2e-11	6.534294948268008e-11	m6A.sites
chr10	122461559	+	HTRA1	NM_002775.5	0.03451	186	32	212.0975609756097	0.17204	0.1661028996	8.3e-14	1.4266428890948014e-13	m6A.sites
chr10	122489488	+	HTRA1	NM_002775.5	0.03451	313	60	212.0975609756097	0.19169	0.1850747781	4.6999999999999996e-27	1.1851841044391318e-26	m6A.sites
chr10	124916894	+	ELSE	ELSE	0.0212	102	42	48.03321326411697	0.41176	0.403030688	1.1999999999999999e-42	4.103532777115613e-42	m6A.sites
chr10	124942543	+	ZRANB1	XM_006717907.2	0.03167	190	26	147.07488986784142	0.13684000000000002	0.13250627720000002	4.8e-10	7.158019044450912e-10	m6A.sites
chr10	124942586	+	ZRANB1	XM_006717907.2	0.03167	134	30	147.07488986784142	0.22388000000000002	0.21678972040000002	3e-17	5.774498841588321e-17	m6A.sites
chr10	124942596	+	ZRANB1	XM_006717907.2	0.03167	74	34	147.07488986784142	0.45946000000000004	0.44490890180000003	4.1e-31	1.133554202161148e-30	m6A.sites
chr10	124942699	+	ZRANB1	XM_006717907.2	0.03167	188	119	147.07488986784142	0.63298	0.6129335234	1.1999999999999997e-127	1.0082970830567377e-126	m6A.sites
chr10	124942712	+	ZRANB1	XM_006717907.2	0.03167	157	18	147.07488986784142	0.11465	0.1110190345	2.8999999999999998e-06	3.5884202233493194e-06	m6A.sites
chr10	124942773	+	ZRANB1	XM_006717907.2	0.03167	139	17	147.07488986784142	0.1223	0.118426759	2.2e-06	2.7403562393993598e-06	m6A.sites
chr10	124942783	+	ZRANB1	XM_006717907.2	0.03167	212	203	147.07488986784142	0.95755	0.9272243915	6.299999999999996e-290	1.3403477358117453e-288	m6A.sites
chr10	124942953	+	ZRANB1	XM_006717907.2	0.03167	186	183	147.07488986784142	0.98387	0.9527108371	3.899999999999998e-269	7.567160504959419e-268	m6A.sites
chr10	124942978	+	ZRANB1	XM_006717907.2	0.03167	187	86	147.07488986784142	0.45988999999999997	0.44532528369999996	2.7999999999999995e-76	1.486336096309453e-75	m6A.sites
chr10	124943029	+	ZRANB1	XM_006717907.2	0.03167	43	6	147.07488986784142	0.13953	0.13511108489999998	0.002	0.0020306706491324926	m6A.sites
chr10	124943045	+	ZRANB1	XM_006717907.2	0.03167	60	7	147.07488986784142	0.11667000000000001	0.11297506110000001	0.003	0.003022530726910921	m6A.sites
chr10	124943055	+	ZRANB1	XM_006717907.2	0.03167	54	37	147.07488986784142	0.68519	0.6634900327	9.2e-43	3.15350898432522e-42	m6A.sites
chr10	124943161	+	ZRANB1	XM_006717907.2	0.03167	116	98	147.07488986784142	0.84483	0.8180742339	3.599999999999999e-127	3.014649750933997e-126	m6A.sites
chr10	124943179	+	ZRANB1	XM_006717907.2	0.03167	40	6	147.07488986784142	0.15	0.1452495	0.002	0.0020306706491324926	m6A.sites
chr10	124943190	+	ZRANB1	XM_006717907.2	0.03167	78	13	147.07488986784142	0.16667	0.16139156110000002	1e-06	1.26938029082972e-06	m6A.sites
chr10	124943225	+	ZRANB1	XM_006717907.2	0.03167	15	6	147.07488986784142	0.4	0.387332	3.9e-06	4.788576890156919e-06	m6A.sites
chr10	124943277	+	ZRANB1	XM_006717907.2	0.03167	209	85	147.07488986784142	0.4067	0.393819811	8.199999999999998e-70	4.049916911494674e-69	m6A.sites
chr10	124974347	+	ZRANB1	XM_006717907.2	0.03167	541	76	147.07488986784142	0.14048	0.1360309984	4.9e-27	1.2349372796589324e-26	m6A.sites
chr10	124984800	+	ZRANB1	XM_006717907.2	0.03167	98	14	147.07488986784142	0.14286	0.1383356238	2.7000000000000004e-06	3.3459841277154514e-06	m6A.sites
chr10	124984820	+	ZRANB1	XM_006717907.2	0.03167	164	143	147.07488986784142	0.87195	0.8443353435000001	3.299999999999999e-189	4.201720118343194e-188	m6A.sites
chr10	124984831	+	ZRANB1	XM_006717907.2	0.03167	144	21	147.07488986784142	0.14583	0.1412115639	6.8000000000000005e-09	9.650555335707692e-09	m6A.sites
chr10	124984844	-	CTBP2	NM_001083914.3	0.02538	60	6	144.32115171650057	0.1	0.09746200000000001	0.004	0.004008644016486971	m6A.sites
chr10	124984866	-	CTBP2	NM_001083914.3	0.02538	54	18	144.32115171650057	0.33333	0.32487008460000005	7.7e-16	1.4157359889945573e-15	m6A.sites
chr10	124985039	+	ZRANB1	XM_006717907.2	0.03167	251	128	147.07488986784142	0.5099600000000001	0.4938095668000001	4.099999999999998e-120	3.248642707220973e-119	m6A.sites
chr10	124985088	+	ZRANB1	XM_006717907.2	0.03167	312	128	147.07488986784142	0.41026	0.39726706580000004	8.199999999999998e-105	5.739973324658425e-104	m6A.sites
chr10	124985129	+	ZRANB1	XM_006717907.2	0.03167	514	174	147.07488986784142	0.33852	0.3277990716	6.699999999999998e-125	5.509608667405509e-124	m6A.sites
chr10	124985180	+	ZRANB1	XM_006717907.2	0.03167	111	105	147.07488986784142	0.94595	0.9159917635	6.799999999999998e-149	6.65068496886505e-148	m6A.sites
chr10	124985191	+	ZRANB1	XM_006717907.2	0.03167	82	77	147.07488986784142	0.9390200000000001	0.9092812366	8.199999999999998e-109	5.9353733853606016e-108	m6A.sites
chr10	124985840	+	ZRANB1	XM_006717907.2	0.03167	466	323	147.07488986784142	0.69313	0.6711785729	0.0	0.0	m6A.sites
chr10	124987289	+	ZRANB1	XM_006717907.2	0.03167	84	18	147.07488986784142	0.21429	0.20750343570000002	1.3000000000000002e-10	1.9833150174060394e-10	m6A.sites
chr10	124988954	-	CTBP2	NM_001083914.3	0.02538	686	584	144.32115171650057	0.85131	0.8297037522	0.0	0.0	m6A.sites
chr10	124988996	-	CTBP2	NM_001083914.3	0.02538	233	32	144.32115171650057	0.13734000000000002	0.13385431080000001	1.3999999999999999e-14	2.468093857018794e-14	m6A.sites
chr10	124989038	-	CTBP2	NM_001083914.3	0.02538	75	62	144.32115171650057	0.8266700000000001	0.8056891154000002	1.0999999999999999e-85	6.427090800477897e-85	m6A.sites
chr10	124989087	-	CTBP2	NM_001083914.3	0.02538	42	8	144.32115171650057	0.19047999999999998	0.18564561759999998	9.4e-06	1.1283765118043468e-05	m6A.sites
chr10	124989119	-	CTBP2	NM_001083914.3	0.02538	36	26	144.32115171650057	0.72222	0.7038900564	6.5e-34	1.9016240431809222e-33	m6A.sites
chr10	124989325	-	CTBP2	NM_001083914.3	0.02538	229	132	144.32115171650057	0.5764199999999999	0.5617904603999999	6.399999999999998e-146	6.130455840455839e-145	m6A.sites
chr10	124989546	-	CTBP2	NM_001083914.3	0.02538	87	42	144.32115171650057	0.48276	0.47050755120000004	3.9e-43	1.3450843083827536e-42	m6A.sites
chr10	124989616	-	CTBP2	NM_001083914.3	0.02538	865	129	144.32115171650057	0.14912999999999998	0.14534508059999998	6.8e-58	2.90315112795381e-57	m6A.sites
chr10	124995269	-	ELSE	ELSE	0.0212	45	14	48.03321326411697	0.31111	0.304514468	3.3e-13	5.552355148956134e-13	m6A.sites
chr10	124995369	-	ELSE	ELSE	0.0212	19	5	48.03321326411697	0.26316	0.257581008	3.9e-05	4.480406718489728e-05	m6A.sites
chr10	124995390	-	ELSE	ELSE	0.0212	20	6	48.03321326411697	0.3	0.29364	2.7000000000000004e-06	3.3459841277154514e-06	m6A.sites
chr10	124995678	-	ELSE	ELSE	0.0212	88	36	48.03321326411697	0.40909	0.40041729200000004	1.1999999999999998e-36	3.700253643437513e-36	m6A.sites
chr10	124996411	-	ELSE	ELSE	0.0212	117	25	48.03321326411697	0.21368	0.209149984	4.5e-18	8.888592593952522e-18	m6A.sites
chr10	124996461	-	ELSE	ELSE	0.0212	97	32	48.03321326411697	0.3299	0.32290612	3.2e-29	8.486544979479154e-29	m6A.sites
chr10	124996509	-	ELSE	ELSE	0.0212	68	22	48.03321326411697	0.32353000000000004	0.31667116400000006	2.4e-20	5.0652699720464906e-20	m6A.sites
chr10	124996619	-	ELSE	ELSE	0.0212	123	47	48.03321326411697	0.38211	0.374009268	1.1e-45	3.9531841336116906e-45	m6A.sites
chr10	124996855	-	ELSE	ELSE	0.0212	41	21	48.03321326411697	0.5122	0.50134136	1.3e-24	3.0838132510197333e-24	m6A.sites
chr10	124996870	-	ELSE	ELSE	0.0212	38	12	48.03321326411697	0.31579	0.30909525200000004	1.2999999999999999e-11	2.0615876127586816e-11	m6A.sites
chr10	124996989	-	ELSE	ELSE	0.0212	55	10	48.03321326411697	0.18182	0.17796541600000002	2.2e-07	2.898264324678426e-07	m6A.sites
chr10	124997026	-	ELSE	ELSE	0.0212	49	16	48.03321326411697	0.32653000000000004	0.31960756400000007	2.9e-15	5.232469666859524e-15	m6A.sites
chr10	124997169	-	ELSE	ELSE	0.0212	61	35	48.03321326411697	0.57377	0.561606076	1.8999999999999998e-42	6.475751576012924e-42	m6A.sites
chr10	124997552	-	ELSE	ELSE	0.0212	40	9	48.03321326411697	0.225	0.22023	1.3e-07	1.7320373982229651e-07	m6A.sites
chr10	124998044	+	ELSE	ELSE	0.0212	15	10	48.03321326411697	0.66667	0.652536596	5e-14	8.657581756147805e-14	m6A.sites
chr10	128095573	-	ELSE	ELSE	0.0212	17	12	48.03321326411697	0.7058800000000001	0.6909153440000001	4.6e-17	8.804378068739772e-17	m6A.sites
chr10	128097150	-	MKI67	NM_001145966.2	0.0351	41	6	175.56623110427876	0.14634	0.141203466	0.003	0.003022530726910921	m6A.sites
chr10	128097879	-	MKI67	NM_001145966.2	0.0351	101	31	175.56623110427876	0.30693000000000004	0.29615675700000005	6.8e-21	1.4580702121511065e-20	m6A.sites
chr10	128097924	-	MKI67	NM_001145966.2	0.0351	156	21	175.56623110427876	0.13462000000000002	0.129894838	1.6e-07	2.122669626067388e-07	m6A.sites
chr10	128098162	-	MKI67	NM_001145966.2	0.0351	251	37	175.56623110427876	0.14740999999999999	0.142235909	2.5e-13	4.2229719121410514e-13	m6A.sites
chr10	128098175	-	MKI67	NM_001145966.2	0.0351	289	186	175.56623110427876	0.6436	0.6210096399999999	1.8999999999999993e-192	2.4645252878413398e-191	m6A.sites
chr10	128098278	-	MKI67	NM_001145966.2	0.0351	463	397	175.56623110427876	0.85745	0.827353505	0.0	0.0	m6A.sites
chr10	128098308	-	MKI67	NM_001145966.2	0.0351	391	48	175.56623110427876	0.12276	0.11845112399999999	1e-13	1.7127176923811648e-13	m6A.sites
chr10	128098316	-	MKI67	NM_001145966.2	0.0351	435	44	175.56623110427876	0.10115	0.097599635	6e-10	8.912071679045751e-10	m6A.sites
chr10	128098356	-	MKI67	NM_001145966.2	0.0351	753	671	175.56623110427876	0.8911	0.8598223899999999	0.0	0.0	m6A.sites
chr10	128098436	-	MKI67	NM_001145966.2	0.0351	816	271	175.56623110427876	0.33211	0.320452939	1.1999999999999995e-179	1.4427825892607695e-178	m6A.sites
chr10	128098492	-	MKI67	NM_001145966.2	0.0351	676	330	175.56623110427876	0.48817	0.471035233	3.099999999999998e-284	6.441862868179619e-283	m6A.sites
chr10	128098553	-	MKI67	NM_001145966.2	0.0351	465	391	175.56623110427876	0.84086	0.811345814	0.0	0.0	m6A.sites
chr10	128098570	-	MKI67	NM_001145966.2	0.0351	266	246	175.56623110427876	0.92481	0.892349169	0.0	0.0	m6A.sites
chr10	128098580	-	MKI67	NM_001145966.2	0.0351	241	86	175.56623110427876	0.35685	0.34432456499999997	2.8e-61	1.2490695745915915e-60	m6A.sites
chr10	128098602	-	MKI67	NM_001145966.2	0.0351	157	78	175.56623110427876	0.49682	0.47938161799999995	2.3999999999999996e-69	1.1786055640504824e-68	m6A.sites
chr10	128098662	-	MKI67	NM_001145966.2	0.0351	299	275	175.56623110427876	0.9197299999999999	0.8874474769999999	0.0	0.0	m6A.sites
